FQDN_count,subdomain_length,upper,lower,numeric,entropy,special,labels,labels_max,labels_average,longest_word,sld,len,subdomain,class
11,19,6,21,0,3.612546709313388,1,1,14,3.8768718270392677,24,12,31,7,1
17,42,7,45,1,3.968634010585186,2,4,24,14.108097970568542,6,11,31,7,0
14,33,13,26,2,3.8690299603570235,3,3,12,7.8838570654815,29,13,65,1,1
8,8,7,37,4,3.1057765159686195,3,2,14,14.78180651957807,14,9,79,4,1
3,42,7,43,4,3.7045931339406453,4,2,10,8.90598607026247,9,18,55,9,1
2,34,1,21,3,4.331136572834325,3,4,16,4.601628053635908,29,16,17,4,1
8,30,0,32,3,4.009303829325347,2,1,12,14.2778375031221,29,13,41,9,0
4,25,5,12,1,3.6256629837415955,3,4,10,12.531368608352093,27,15,50,2,1
6,21,0,12,5,2.7809574373217734,2,4,15,3.2198064865887006,3,15,89,7,1
3,7,3,5,3,4.1603143482083755,1,4,16,14.735713432235611,11,8,59,1,1
18,24,10,42,2,4.5756254819534625,2,1,23,13.00166522016058,22,16,15,9,1
11,18,9,30,6,2.9426082363209933,3,1,23,4.524249237435454,20,19,42,9,1
1,48,12,45,7,4.658795351532392,4,2,21,5.260189005187217,9,15,19,8,0
13,31,8,20,9,4.398716422970768,0,4,9,14.804302301006118,22,9,23,4,1
16,27,11,23,2,3.5302340240813477,2,4,9,4.790533775558023,25,9,71,2,1
11,44,13,23,3,3.8296436992204352,4,2,7,8.589753684242982,18,18,69,3,0
14,17,11,15,2,4.408212975507897,0,3,19,7.156722816601308,24,11,89,7,1
7,31,1,20,0,4.1834786975745875,4,4,22,12.2231567338833,24,12,55,1,1
17,5,2,24,3,3.722991294951539,1,1,19,12.796012786740992,29,9,13,6,1
18,26,0,13,7,2.6902118169137683,0,1,8,14.62761756386395,25,10,91,1,1
7,19,4,17,0,4.147138510567105,0,4,14,3.264470444011611,23,8,42,3,1
8,9,13,9,1,2.8179561340812773,0,2,9,14.80224625230362,12,9,62,1,1
6,4,10,20,9,3.1296334058642725,4,1,9,3.3909405887060937,16,8,79,7,1
2,40,8,10,2,2.9027500581410557,0,2,18,4.076536512636409,6,17,62,4,1
7,42,13,37,0,3.5449238589663175,2,4,18,10.749179408315243,24,6,55,8,1
13,33,1,27,4,3.0587357856396,0,3,6,8.83448477875956,5,7,85,5,1
15,4,8,19,9,4.451831825071674,0,2,7,10.472404754795281,28,14,27,5,1
4,6,0,21,0,3.1998433242297666,2,1,17,11.913656247118158,20,5,76,7,1
16,17,14,6,6,4.615297963887779,1,3,22,13.05204755346221,21,6,59,7,1
18,43,6,16,8,3.8169222681737303,1,2,20,5.332428879193641,8,8,30,5,1
6,37,9,39,6,4.73776556432523,0,2,10,8.723373194274416,12,14,56,7,1
4,27,8,16,2,3.970215614636744,1,2,14,4.820194180400124,13,13,27,3,1
9,41,10,32,5,2.7576042335774567,4,4,11,5.776951466125784,15,16,97,4,1
1,47,10,41,7,3.215150129148214,4,3,11,6.909118247134771,4,12,48,6,1
9,18,3,22,5,2.5458893109478544,0,3,17,9.448745102800377,15,10,77,2,1
2,25,5,9,7,3.2800032652711257,4,4,7,11.871181808710173,19,13,38,3,1
14,16,11,46,9,4.7010547571840124,4,1,21,12.146961180200577,19,15,85,5,1
9,17,2,6,5,4.869332010015763,0,1,6,11.35615147314337,8,11,96,8,1
8,33,0,44,8,2.8617765903412997,4,1,16,11.19303092807951,21,18,49,5,1
9,34,2,38,0,3.793652523460728,4,4,5,14.966077534933401,12,5,88,6,1
1,4,5,34,9,4.3334037868302335,1,2,22,5.485361682595043,5,19,60,1,1
13,18,12,10,5,2.774070486008599,3,3,13,8.867233402515733,15,12,46,8,1
5,30,4,31,2,4.936368162997175,0,2,14,14.720702863950947,13,8,43,9,0
17,48,2,41,2,3.7986219659780938,0,1,12,8.076628731504178,8,18,95,4,1
14,5,1,6,5,2.7686330411047164,0,2,8,8.828584552752085,12,7,80,8,1
10,37,9,31,0,3.664250305797033,1,1,22,4.873966137506088,15,17,26,7,0
8,16,8,11,7,4.460154449571197,1,4,18,9.581681054104754,27,10,20,3,1
13,35,9,5,0,3.5760547702199172,3,4,22,4.6651195846261615,16,16,15,8,1
13,19,2,34,8,4.170451654894762,4,1,22,5.077380311146138,19,15,81,4,1
5,19,11,37,0,3.8838272133929586,2,3,22,9.851731829978391,9,11,90,7,1
12,5,2,39,6,4.315238965156002,2,2,16,9.478870074026549,5,8,73,5,0
4,21,9,41,4,4.988791121475812,0,3,17,9.384966848194765,18,10,97,4,1
7,23,13,42,5,3.8858064952091382,2,2,16,13.946398805954416,3,19,81,1,1
18,42,7,36,0,3.9488409228749526,0,3,7,13.550240935827073,11,15,77,8,1
11,23,10,48,9,3.532986197006994,3,3,22,8.927071745394546,26,16,16,9,1
15,29,2,26,7,3.3734674976233325,4,3,5,4.085780343444609,22,17,55,5,0
11,34,2,13,6,3.8881583065198506,3,1,23,6.371249260106625,28,7,26,3,1
6,46,14,14,7,4.581947677558237,1,3,22,10.946551414801347,24,9,26,1,1
18,4,13,29,1,4.414460731789311,3,2,22,9.542082086791439,29,6,28,1,1
11,21,13,22,8,3.4068947366648636,4,4,9,4.075516069859305,27,9,90,5,0
13,4,5,8,9,3.6525839202445303,2,3,10,12.442093614170009,19,15,22,6,1
6,6,8,11,2,2.595506959393478,1,2,24,14.374675909754167,19,19,37,9,1
9,33,1,46,0,2.710676397951914,0,3,11,7.394361969520183,16,10,59,2,1
17,43,9,35,4,3.932877123143472,4,4,18,4.168720710642626,27,6,69,1,0
3,11,1,15,7,4.636543657879589,4,4,13,10.956646364833448,21,13,68,8,1
7,11,8,16,0,3.949919550507857,2,3,10,6.918046073646669,3,13,72,4,1
16,8,1,42,5,2.7442681884668962,2,3,21,8.531466169358193,10,10,55,8,1
7,23,13,5,7,4.846170530914531,4,4,22,11.467242496372098,24,16,41,1,1
13,36,11,31,9,2.549026331185634,2,3,5,12.425053111774318,27,17,71,8,1
17,21,3,37,3,4.978985589160416,3,1,21,3.522242224269153,9,9,83,4,1
10,14,8,47,2,3.2183258330691236,0,3,23,5.359043074930323,8,14,57,5,1
6,28,10,25,8,3.813401204548745,0,4,21,5.017169373199318,5,14,47,3,1
18,42,3,24,8,3.642500548204196,2,4,18,7.759917316122744,4,8,96,2,0
1,43,4,47,7,4.15926119731564,1,3,22,5.585827463315816,20,5,23,7,1
8,34,9,31,1,3.938873769577758,0,2,18,6.768928517038164,22,6,24,4,1
15,5,8,47,6,4.3876705103290625,3,1,7,7.175410337171909,28,13,50,3,1
2,48,8,43,5,4.5076138116896995,1,1,14,8.433439640344108,15,8,82,9,1
8,26,4,48,5,3.5276179838901456,0,4,21,14.788740643473226,26,16,63,3,1
8,26,0,7,5,2.8893790571638247,3,2,17,7.198228412443964,8,10,39,9,1
18,47,6,25,6,4.951176994457677,2,3,24,14.067906938651195,6,7,85,5,1
5,18,6,42,6,3.689765818683002,1,3,16,11.375712568079045,25,15,64,5,1
3,9,12,16,7,3.409748516238331,1,3,12,14.570642398056373,27,18,35,6,1
13,4,14,37,2,3.320367951287672,0,3,14,5.175756977815946,6,12,63,4,1
15,28,13,17,1,4.0259846666101335,4,2,8,14.468023946201319,5,16,10,8,1
19,26,3,5,7,3.0354406318489673,1,2,12,9.158551901180976,11,6,64,5,1
1,16,4,35,0,3.7987546369124527,3,3,21,5.752943894815276,12,11,21,3,1
1,24,8,38,2,4.302032740776267,4,3,15,4.307020102160777,3,14,48,6,0
7,39,4,15,6,3.7526184444860453,2,4,21,6.513473161841333,20,5,91,7,1
9,25,6,19,7,3.1595151873658938,2,1,21,7.303480884278986,4,12,94,6,1
3,31,7,41,1,3.536261460509069,0,1,17,4.94858273594785,11,18,20,5,0
4,35,11,25,6,3.219824041189315,2,3,6,9.402143103596348,27,12,37,3,0
12,15,0,44,8,4.409038247404142,1,3,13,4.145552144397941,4,7,46,2,1
12,39,14,16,9,3.515980770683805,4,1,18,11.585890885191294,9,9,12,2,0
7,37,9,38,8,2.83854712454457,1,4,7,7.853763210002262,17,13,86,3,1
3,31,1,45,8,2.7559861569829414,1,2,6,3.422224112899424,14,18,34,8,1
17,39,8,6,0,3.4078314756486554,0,1,6,8.695748679310661,22,18,85,8,1
19,36,5,16,2,4.365637235875513,2,2,15,7.031510978346158,22,14,81,7,1
10,33,7,15,2,3.5459583442831786,2,4,18,8.351087519416112,16,6,15,3,1
17,49,8,38,9,3.7106654952743137,0,3,20,14.03959827436371,29,10,84,9,1
10,21,2,30,9,4.301040172730858,2,3,21,3.94480041916178,18,10,38,2,1
11,19,1,36,5,3.9727968399505915,0,4,14,7.8343888698012485,8,16,16,7,1
6,39,6,42,7,2.785594814800992,3,1,7,9.26977248619342,22,8,29,1,0
12,33,5,19,8,3.244949486655674,0,1,9,13.468916122523478,28,6,97,6,1
11,32,2,21,4,3.5418726515601326,0,2,8,11.6077009480021,18,12,89,9,1
15,17,1,43,7,4.303779449608559,1,2,18,8.00808402192,19,9,62,9,1
19,10,2,28,5,3.974585986099389,0,2,20,8.578338325554885,4,18,73,3,1
18,46,14,41,9,4.181784028751091,1,3,9,7.706978175922668,12,10,12,2,1
17,28,14,44,4,3.764355745888611,2,2,19,5.050863479331283,3,8,56,8,1
8,17,13,16,9,3.834313534178611,0,4,10,14.463434352021867,12,16,38,8,1
13,3,6,34,4,4.296150445807917,2,1,11,5.899491261148611,8,14,11,2,1
6,47,8,37,9,3.291490871031617,2,3,19,3.5317161865035636,23,5,15,2,1
17,28,2,48,1,3.945187622962079,4,2,6,12.738704288748712,15,11,25,2,1
10,37,2,33,6,3.1464605538819344,2,4,22,13.623392525311012,19,19,98,2,1
8,25,1,16,5,3.5534423530346375,2,4,9,10.539079125720052,25,6,38,7,1
17,24,9,49,2,4.169004283958087,0,4,17,14.881046947593255,4,12,40,8,1
3,15,2,19,1,2.7609286452070725,4,2,20,11.625350167016585,11,12,89,6,1
2,17,4,31,7,2.6746548017116543,2,4,13,3.1176973765677163,5,11,33,2,1
2,16,3,39,6,4.265581246329455,4,2,5,11.55127288304511,24,11,77,3,1
12,49,3,32,9,2.5564242414336067,3,3,21,13.651896765126338,6,12,50,7,1
14,40,12,43,3,4.063028834643788,0,3,18,11.557971225088087,5,5,52,3,1
18,35,9,29,7,3.8404806982055106,1,2,14,9.610744509234836,8,5,45,8,1
8,39,1,49,9,2.8179529730422175,4,2,20,12.692287440158056,13,13,15,5,1
11,39,5,6,0,3.781477313168241,4,2,23,11.354103607629211,16,12,45,8,1
18,8,12,28,1,3.900603659457631,0,2,19,14.540944520455142,16,13,90,6,1
9,3,6,26,9,4.567895371069058,4,3,10,4.643961943427609,18,16,79,1,1
13,27,13,6,9,3.807895374544104,4,4,16,3.450874630135322,10,14,75,9,1
14,45,3,48,6,3.3509620941938727,3,4,17,6.156453589020398,28,5,48,5,1
18,23,13,27,8,3.3074468334095197,0,1,16,11.911580961757721,3,16,28,9,1
17,46,5,10,1,2.687734114513285,1,1,19,9.180724149094434,15,5,86,6,1
10,22,5,46,6,3.3746542355561964,2,2,20,13.424156612933647,22,9,22,2,1
16,25,10,28,7,4.963418280604337,1,4,5,13.31298951936707,28,6,25,9,0
4,7,4,7,1,3.567263301590759,2,4,23,7.912477523138002,26,13,29,5,1
17,32,6,35,9,3.91204790721599,3,1,5,11.418762485874211,27,16,90,3,1
11,13,9,20,7,3.858674674953408,3,2,18,11.382857821568793,8,15,25,5,1
16,47,3,25,5,2.686864759090789,1,2,15,4.184055310416674,10,6,19,4,1
9,35,13,11,2,4.615795031952184,2,4,20,5.5552745715881136,26,17,41,1,1
11,23,5,30,3,4.421169489160334,1,1,9,6.323874904646511,21,9,10,9,1
17,42,8,11,3,3.7828537537831926,0,2,6,8.107458749025785,17,8,17,7,1
17,42,11,14,0,4.4270363041608025,1,3,23,14.17795072066858,24,18,22,3,1
10,14,7,33,6,3.517934346497188,3,1,22,8.46317216850219,13,13,52,9,1
3,38,7,14,1,3.208652873160198,4,4,24,5.843200190060941,23,9,97,8,1
12,11,1,21,2,4.858570268163213,2,3,20,13.605102340061862,16,5,89,4,1
8,37,4,43,9,4.291579841755079,2,1,24,7.858766357269973,28,17,39,9,1
18,17,2,33,2,3.215452176994768,2,1,23,4.436730167998725,13,6,10,5,1
6,32,13,35,9,3.2205299211202654,4,4,12,14.131604633772884,14,5,37,4,1
9,27,14,7,7,4.308951751099952,1,2,17,11.854018064380183,16,17,36,7,1
12,49,3,7,8,3.111540685130665,0,2,17,7.659573335382468,22,19,10,9,1
18,21,13,24,7,3.2437316749816705,0,4,19,12.23564360149695,15,16,94,1,1
14,42,8,37,6,4.651580044726835,1,4,24,9.926222840540978,25,8,48,2,0
13,37,6,35,2,2.757453698328289,2,1,6,10.788895905532717,27,7,94,9,0
13,12,14,21,7,3.081825604675134,3,4,8,10.509574075454772,21,5,32,2,1
17,44,2,16,6,3.177273058117178,0,2,10,14.045543741342406,7,6,11,8,1
9,33,9,26,6,2.7173489017306354,2,2,8,9.489747389789223,6,14,49,6,1
11,6,7,24,4,3.7785910157539684,4,3,6,13.851724463847281,13,8,94,3,1
19,19,13,32,0,3.133642824182541,3,4,23,13.171741759824513,6,19,97,6,1
18,44,14,18,5,4.334800925719251,1,1,9,7.779724414362856,4,14,68,7,1
8,37,13,44,6,4.8195251541192405,1,1,13,3.9088757435575046,27,7,33,1,1
8,32,14,46,0,4.185480291537502,0,3,12,3.8570732530938896,6,18,75,9,1
4,38,4,37,2,3.734967950358728,4,4,6,5.5979065259840395,14,9,41,1,1
9,25,0,5,3,2.990282749233632,3,2,16,12.112131935074391,10,18,65,9,0
12,5,6,19,6,4.770087190839304,1,1,20,7.5793328864059255,14,17,38,9,1
2,30,2,40,3,4.245185846196622,3,1,13,12.716363244727052,12,13,36,8,1
12,35,5,17,7,4.204582580082147,2,4,11,14.260995307488743,19,10,85,4,1
1,39,4,14,7,4.61237594318151,0,4,17,7.6492994082628165,3,9,60,2,1
5,46,6,38,6,4.245538633736182,3,4,19,9.838844359762108,10,13,57,8,1
17,14,1,5,6,4.9154450620863415,1,4,12,6.821176392927719,6,10,77,6,1
18,8,3,20,2,3.798200205988178,4,4,16,13.56904605668062,20,12,40,4,1
16,44,11,11,4,3.1420789364176467,0,4,5,13.778653486914834,23,7,71,6,1
11,36,11,32,4,4.552815261212949,3,4,17,11.370262663296899,19,17,53,4,1
4,20,14,31,1,4.748632711384587,3,1,21,5.706647959243492,27,9,79,3,1
16,14,9,49,1,2.5391082382685854,2,2,23,9.627213029403213,13,12,99,6,1
3,28,0,26,8,3.5788203578411064,0,1,15,7.86372219702892,7,8,43,4,0
12,13,2,29,7,4.780574054999001,0,4,9,4.349284940435828,5,17,29,6,1
18,25,14,39,1,3.93880054241531,2,4,8,6.90692199779194,12,6,24,2,1
15,41,3,37,2,3.0826329699621464,2,2,9,3.218463637238383,20,8,97,8,1
6,9,14,46,7,4.90410123078826,4,3,12,14.484083013832256,28,16,60,2,1
6,34,8,42,1,2.8997831125603186,4,4,20,7.349559122759116,8,17,36,9,1
7,39,14,22,4,4.6210443160762775,0,1,5,9.508727571220794,15,10,93,7,1
13,13,0,22,1,3.49760113012076,2,3,10,14.839664637763669,22,19,52,1,1
7,49,1,23,2,4.022988478483316,2,4,21,12.275480548208508,14,16,31,6,1
16,36,0,20,3,3.34041334644895,2,4,10,11.574500417400062,22,8,27,7,1
9,11,6,36,6,4.524471321720261,4,2,6,8.81446177350776,13,12,26,9,1
2,15,8,7,7,4.383115551868627,1,3,21,10.317981665984334,14,16,36,2,0
12,6,1,17,5,4.022497777629821,2,3,12,8.688770602866146,29,17,92,9,1
19,18,0,38,8,3.622279306481975,2,2,22,9.907936755260547,8,14,74,7,1
1,13,5,11,3,3.957496199295789,1,2,16,12.557227732207917,9,14,56,9,1
13,44,1,33,0,2.9996824366236092,2,3,23,7.918153184522903,13,7,26,2,1
2,22,4,29,0,4.755614057740578,2,4,13,9.31829652925368,14,6,23,3,1
19,9,1,49,9,4.293586127195634,1,4,5,3.573796232920342,24,13,24,4,1
18,12,10,37,4,4.899791724105228,2,4,12,7.918931858021661,21,14,84,8,1
6,23,6,16,0,3.260388136213663,0,3,23,6.562701952793146,11,5,84,7,1
17,32,1,38,0,2.7863321708158706,0,2,7,3.2057778482203347,4,5,83,8,1
7,32,14,38,6,3.4341257409324606,1,4,12,9.185818912647507,25,16,94,7,1
14,43,14,8,0,4.2610590536937165,0,3,15,6.472537210463134,12,7,77,9,1
5,7,6,30,6,3.4922199455622973,1,2,11,7.643432449053118,14,17,86,4,1
3,46,2,9,1,4.083101937277402,3,2,16,8.1703450984564,18,17,73,7,0
10,8,8,12,5,4.872781142220617,3,3,17,9.025781431643821,6,16,13,3,1
11,31,6,29,8,3.0241523052792507,3,1,20,6.974265265826926,23,7,93,4,1
15,15,8,44,0,2.6902499724519355,0,3,19,13.105303465551303,28,7,98,3,1
11,27,1,33,8,3.979786011047675,1,3,22,6.338156120499632,15,5,80,8,1
16,8,1,21,6,3.59757310995112,3,2,6,10.599402163676256,15,15,45,1,1
16,45,11,47,6,4.813161604142411,0,3,20,12.186375978571188,5,14,49,1,1
3,16,14,12,8,4.946236161679477,0,4,5,5.4173275755561825,14,17,81,3,1
6,37,11,18,3,4.950129857441212,2,1,13,11.274518203891176,11,6,22,1,1
8,7,12,9,7,4.207959641113703,4,1,6,10.655822469519572,17,5,30,5,0
5,11,14,13,6,2.929234982821228,3,4,22,12.412367345293992,16,5,86,9,1
9,41,9,21,3,3.6073428043360902,3,2,14,10.908409596999885,25,9,72,7,1
8,3,6,15,5,3.579609230780074,0,4,10,11.56730495792105,26,5,45,8,1
5,34,1,10,5,3.2786829278318934,0,4,12,13.37530603146044,20,13,39,4,0
5,31,14,39,2,3.603002755532331,4,2,12,6.328010472594651,26,7,56,1,1
10,18,13,17,3,3.1123837709148905,1,4,12,9.670456615749544,4,14,63,1,1
7,35,4,5,1,3.309975152766999,3,4,15,9.254809589824012,3,14,74,2,0
10,15,2,34,0,2.9912066310072967,3,2,12,13.149461600624248,8,7,28,9,1
19,3,9,26,4,2.5986298823067284,1,3,23,14.255904800722387,9,19,34,7,1
15,28,9,46,8,2.8072779563556125,4,3,13,10.162551448034064,20,8,25,2,1
15,8,14,12,4,4.6867549608167804,3,1,8,10.999385481834418,25,9,87,6,1
12,4,6,29,0,4.7839450285067375,0,2,12,4.720201848644657,23,7,75,2,1
11,24,12,20,5,4.831947811719337,2,1,6,14.772463520174544,19,17,30,4,1
2,13,11,40,9,3.303656194869511,2,1,19,14.311916917273036,4,18,52,6,1
14,16,0,16,4,4.238385626829674,4,1,13,14.941140511358174,4,7,51,7,1
17,47,3,7,8,3.3474248154320536,3,4,23,12.61183042181683,10,8,91,9,1
4,40,11,11,8,4.224253837154672,3,1,10,7.3670349216537065,18,13,12,3,1
2,28,2,38,0,4.449396936970077,3,1,23,12.878088187147924,5,6,62,8,0
14,30,9,31,5,3.0501656369617294,2,4,23,11.348942980280462,26,9,89,2,1
18,39,1,43,5,4.3307264185642405,2,3,23,13.941556785100595,29,7,36,7,1
18,47,13,10,9,3.8339743252760217,1,4,6,13.830270468195515,20,19,92,5,1
13,37,11,36,2,3.906778858355507,2,2,15,14.968394178596446,25,16,49,2,1
16,22,12,17,5,2.9761424925751148,4,4,9,12.419871691945763,12,13,29,1,1
11,36,6,12,5,3.713362242836045,2,3,13,12.200069824033847,17,10,32,1,1
12,15,14,20,7,4.470297349863047,1,4,13,9.98352424823031,23,7,64,4,1
11,45,5,44,9,2.8369644622935954,1,2,15,4.296303832297842,28,10,37,9,1
3,39,5,20,1,3.0727915347784975,3,4,22,7.310083054545073,23,19,92,6,1
8,41,7,12,2,4.51254423308657,0,1,13,3.888677813964438,28,10,71,3,1
16,20,0,5,1,3.638296025154821,1,3,6,3.789482904197103,9,15,86,5,1
19,14,4,18,5,2.913426063782965,1,4,19,13.605444747121732,14,6,10,6,1
7,30,11,17,0,3.9876224492510515,2,2,12,9.50836397975686,7,9,72,6,0
9,36,0,5,4,3.977738451339035,4,4,20,4.1019996942619255,6,8,45,4,1
10,45,0,33,0,2.867241422194448,2,3,15,3.196159982834312,22,14,20,5,1
16,11,10,47,6,4.346945072296494,4,3,20,14.331226450688645,9,12,69,3,1
13,30,11,32,5,2.933930360378599,3,1,7,10.118852658785007,9,6,35,6,1
19,37,5,30,3,3.9283488211326927,1,1,8,13.158975310620534,24,14,33,2,1
10,40,8,5,8,3.279444117012555,2,4,19,6.3475852463796105,25,11,23,2,1
14,14,4,27,0,4.365327445596606,2,2,23,6.061384720056008,19,9,88,3,1
17,37,8,26,0,4.011531783763054,2,4,9,9.510638925319338,27,9,42,1,1
19,12,3,23,2,4.827019180861905,0,1,24,7.496452439606275,7,6,68,8,1
1,28,10,12,5,3.1925636221740605,3,1,9,9.877619215848846,12,6,34,9,1
12,16,0,29,3,3.3180529579036344,2,3,12,8.409548835673188,6,9,18,4,1
19,31,12,25,7,2.5479322768747457,3,4,17,4.018740653403643,14,6,60,5,1
10,23,14,20,7,4.4989466102550075,1,4,10,9.994458864342615,18,19,21,2,1
9,39,13,13,9,4.796136812348253,0,2,18,14.560161993844789,4,12,27,7,0
15,4,4,37,7,4.290447686832381,1,2,10,10.054612453324644,9,7,67,6,0
10,35,8,14,4,3.650803475143496,4,1,15,8.537949581416033,16,13,21,5,1
9,39,0,34,7,2.604931815608765,4,2,22,5.605974191477307,4,9,22,9,1
13,38,0,41,2,4.7435760245472105,0,3,15,7.565036450793572,18,18,88,4,0
9,22,3,43,0,4.291190656605417,1,1,12,9.61194340014305,12,12,94,9,1
4,29,10,8,3,3.408311188922525,0,2,11,12.623568060270847,29,8,27,6,1
3,47,10,24,8,3.213513225757104,1,2,21,5.375679066419611,9,5,17,3,1
17,44,9,37,4,4.6228306199712765,1,4,7,13.60902835891754,4,17,42,3,1
15,42,12,46,9,4.870133204632226,3,1,16,9.991468298138955,4,16,61,4,1
13,18,12,14,8,3.5233623022059817,4,4,18,8.240479028273906,17,15,27,8,1
2,47,3,41,8,4.259865337846273,0,4,18,5.365849518874528,6,8,75,3,0
7,20,12,28,9,4.647825899378083,1,4,20,11.005032616026543,11,9,53,4,1
15,40,12,28,8,3.756369016805058,4,1,12,5.803435181736532,28,10,90,2,1
6,39,13,23,8,2.9668324852434274,1,3,18,8.013507992379074,13,5,54,9,1
7,7,2,19,5,3.194582248911636,2,2,23,5.32522553869471,24,19,75,1,1
6,31,8,43,6,2.9843473325620264,1,1,7,11.395616004016318,28,13,91,9,1
14,9,4,20,4,2.6510913623514103,2,1,22,5.909065140072887,15,9,22,2,1
9,15,7,19,7,4.6163769395496566,4,1,21,12.541899032585183,6,7,26,3,1
1,4,4,32,3,4.8582459931141315,2,1,14,6.670297295938108,24,8,18,5,1
1,42,13,10,4,4.63852040526072,1,3,5,13.824031193638817,24,16,77,3,1
9,14,7,45,9,2.5231039710137857,0,3,12,6.467891183303296,5,8,78,2,1
4,20,14,39,0,4.059355613748853,1,3,16,7.918568208034012,9,9,64,6,1
16,34,9,6,0,4.388593181288953,2,1,18,8.023975361542472,25,10,60,8,1
10,47,5,13,1,3.269137718390841,1,1,24,5.5376673756705515,3,9,43,1,1
12,27,9,19,0,2.91183502221931,4,3,6,14.297107138023266,22,15,93,6,1
9,19,2,17,5,4.9174625450700935,4,4,19,7.370687204718046,19,8,67,1,1
4,30,6,13,9,4.462207458469486,3,2,19,7.77026794928659,27,14,95,7,1
1,33,14,27,4,4.035226844939254,0,3,7,8.112675892374876,14,9,81,2,1
18,27,3,16,4,3.001540927811632,2,3,23,14.637119655106217,18,14,97,9,1
7,6,4,48,4,4.4066313968903525,4,4,19,10.415676562167688,14,14,21,6,1
7,48,5,21,3,4.667484400028808,1,1,13,3.1760046845551657,18,9,31,1,0
14,16,9,9,0,4.739530253496447,3,2,5,6.095650075905582,3,13,80,9,1
12,17,12,30,9,3.758048017957405,0,1,8,4.673585563982178,25,10,46,9,1
11,49,1,15,9,3.4953737338072663,4,4,15,4.822872611867275,19,5,81,6,1
3,44,2,13,0,3.8971021773866665,0,2,23,5.506889184275123,24,17,53,5,1
2,16,12,32,9,2.608492946446402,2,2,18,11.35036339918439,28,12,85,3,1
18,37,12,34,4,3.4299868994729046,2,4,6,10.4674965100517,28,19,89,9,1
6,33,5,13,5,2.550029309071937,1,1,6,12.910361052507826,25,5,46,4,1
5,21,5,43,3,3.5229916094641247,2,4,18,10.316776238279049,15,17,30,3,1
17,32,6,45,2,4.926433331568401,1,3,5,5.175099499558579,6,10,32,4,1
6,35,10,7,7,4.940034813996986,0,4,23,14.076010072678601,14,17,88,6,1
8,22,2,29,1,2.926400945016296,0,4,9,11.386048269530633,28,7,37,6,1
14,46,12,39,6,3.569673787132478,0,4,24,8.268119894395312,21,15,53,6,1
3,16,0,23,6,3.469746322379325,4,1,10,8.450748692486417,19,7,59,4,1
13,38,13,14,5,4.24658897357989,3,4,19,12.03843078168595,23,5,62,3,1
8,21,12,48,4,4.200274246083193,1,3,19,7.168140515280207,11,10,92,7,1
19,27,7,7,1,4.678179627375293,0,4,23,11.733068607943014,5,15,57,8,1
6,47,0,10,7,3.5843092570785524,1,4,10,9.99268608740699,7,19,28,7,1
3,23,9,30,3,3.0528081572225374,4,3,24,8.880510242034926,21,13,68,7,1
6,40,0,19,3,2.9923840755218034,4,4,19,10.18482135394877,10,10,31,2,1
15,40,9,46,9,2.5713000620966207,1,1,15,6.556411282089865,16,10,87,4,1
1,41,11,14,2,4.9180330170206705,4,1,12,4.8661483689484415,11,10,75,8,1
8,32,9,15,2,2.8703348050409576,4,1,15,13.79228634779237,14,14,72,3,1
1,49,8,6,6,3.3396646428745878,4,2,12,4.995979292917706,20,5,18,5,0
12,3,13,11,2,4.326372842023254,1,2,10,10.590486398715672,20,13,68,8,0
13,18,8,24,5,4.683460410927619,2,2,11,11.264764291275885,4,9,28,7,1
12,15,9,38,1,4.576636266413124,4,4,10,14.15527052906387,23,9,67,6,0
19,14,0,12,3,4.121737606332589,1,4,18,9.61904950737895,17,6,30,1,1
15,44,8,30,8,4.317449678364539,4,2,13,13.109424913183876,8,12,97,2,1
2,19,7,12,6,3.5072250776251215,4,3,9,7.188990459182846,5,9,83,9,1
19,49,12,7,4,3.829970795676955,0,1,7,5.799190823004519,27,6,27,8,1
2,22,12,30,2,3.557191171166947,1,2,6,5.775171595789354,3,9,17,8,1
11,38,0,20,9,3.6352414834438416,4,2,11,7.118116644387975,11,19,81,1,1
11,17,11,19,0,4.075086443856096,4,3,8,5.154974742109562,12,15,86,4,1
12,45,11,36,7,4.618387634773417,4,4,19,14.338668314579444,23,19,20,7,1
5,49,8,34,2,3.079649034707121,1,2,24,8.900253432405256,6,17,10,6,1
3,36,2,36,5,3.9264035115615163,3,3,14,14.73641026662822,22,8,62,7,1
9,9,8,32,3,3.0808388648100453,1,2,21,14.398831133034417,4,13,27,1,1
1,16,10,18,3,3.8793064881483494,4,3,13,5.021332621712636,25,11,46,8,0
18,26,14,32,2,4.818416023653883,3,1,13,5.270508063669317,20,18,77,8,1
11,20,11,37,3,3.6440796863629377,1,3,23,10.3453149300103,22,13,23,9,1
7,18,1,20,1,3.607285245104909,1,3,13,10.22464407512454,23,7,67,2,1
14,46,1,6,9,3.5318958006934835,0,4,21,11.277455896923668,8,15,13,5,1
13,33,14,27,2,3.3301847270595513,1,3,17,13.410158912419046,20,17,70,2,1
4,6,4,37,5,4.12272935134637,4,2,5,12.51732810033865,3,6,95,2,1
19,32,10,6,1,2.9007725987889224,2,3,23,5.537888923300202,22,6,13,9,1
19,36,7,16,3,3.18116796008274,0,2,6,13.222589878318148,22,10,93,6,1
13,14,2,13,0,3.134721410108261,1,3,22,10.710911627366276,21,6,70,2,0
