FQDN_count,subdomain_length,upper,lower,numeric,entropy,special,labels,labels_max,labels_average,longest_word,sld,len,subdomain,class
17,5,3,5,1,4.06385600409744,1,3,13,4.169614103896924,5,7,20,6,0
47,25,6,18,5,4.548340094291521,4,6,23,11.014410828664662,14,8,78,15,1
30,28,11,20,5,4.589069383252268,3,8,20,10.762031912466682,17,3,52,8,1
13,10,4,10,0,3.1823862667353993,0,2,13,5.239768485905929,4,7,31,7,0
7,27,0,16,1,3.0036174121240897,1,4,6,7.6248847411751735,7,5,31,9,0
8,21,4,10,2,3.787350630832674,0,4,12,5.587997325269038,5,9,21,6,0
1,13,3,16,0,2.2939430474747917,1,3,5,6.630947419310526,6,6,25,8,0
49,44,10,7,7,4.189887691385607,2,5,24,11.720310248038796,16,8,89,15,1
5,27,1,12,4,4.342832712446008,0,4,5,6.828261683525915,5,5,36,3,0
32,53,7,25,7,5.7573833442797815,2,8,10,9.762604877743016,18,8,98,17,1
16,40,11,9,9,3.8539365177874796,4,8,11,14.66264874932412,10,6,64,12,1
1,20,1,19,1,4.186058423286186,1,3,6,4.449623813165143,6,2,17,5,0
44,50,8,18,6,4.919223497454736,3,7,16,10.387700018220366,15,4,42,11,1
6,10,1,15,1,3.364911639628013,1,2,11,7.028041444071573,6,4,26,2,0
11,23,2,19,1,3.766612780777821,1,4,10,5.591593612145915,4,3,23,8,0
2,16,1,14,4,4.113211082266851,0,2,7,7.293711982566538,3,9,31,4,0
25,56,10,8,5,4.50403076363858,2,4,17,14.562163137525793,17,3,54,9,1
18,6,1,14,2,3.1963539075260794,0,4,5,7.249687457023619,4,6,12,8,0
6,19,3,8,1,3.7947625230883393,0,4,6,7.808156283126535,7,5,13,2,0
9,11,4,9,4,3.4523573264274976,1,4,9,4.122797346344482,9,5,27,3,0
19,17,4,7,0,3.5615530422938044,0,3,8,3.714120552434413,4,5,28,4,0
29,63,14,20,9,5.250844025393587,4,6,21,9.597681471764588,10,6,56,6,1
15,18,0,17,3,3.008033558444971,1,4,7,6.180668338640329,5,6,30,7,0
9,3,1,18,3,3.64152241006824,1,4,8,5.911977542042515,9,4,17,2,0
12,43,8,5,10,3.7178551805649187,3,4,24,14.670566183501819,18,6,75,15,1
39,33,10,5,11,3.917208525446021,2,7,12,10.718813823229446,19,9,74,8,1
42,63,9,12,8,4.393491530845181,4,9,22,12.010043321067485,11,2,61,10,1
7,9,4,10,0,4.379208928689563,0,3,9,7.463056640220735,8,6,28,5,0
10,62,13,18,13,4.874824413057387,1,8,19,13.788590672706606,15,2,69,9,1
16,30,7,18,10,4.604143652323057,1,7,18,8.579912223703262,18,7,56,7,1
21,55,11,20,10,5.383872496978241,4,8,17,12.45098926805032,17,9,80,16,1
44,69,14,13,6,4.231270837429597,3,6,10,13.822264041808909,15,5,79,6,1
49,42,9,15,8,3.150819015833786,1,7,10,8.028714423571381,15,3,75,10,1
33,37,9,5,12,4.2303706512399675,1,7,23,10.647871238442011,13,8,61,8,1
19,33,9,5,11,4.014900215798312,1,9,20,9.990053810483278,19,7,41,5,1
7,23,4,15,2,2.972454745837558,0,3,6,7.864808174760208,9,9,27,1,0
16,24,3,6,4,3.683585080116717,0,2,5,3.724662635547503,5,6,37,5,0
19,15,4,7,4,2.645907465341705,0,2,5,4.623043990484723,5,5,33,1,0
24,49,14,8,10,4.600741975649819,4,6,24,9.4788082229704,16,3,62,18,1
16,27,5,21,11,4.459536886982723,2,4,19,8.324384704476083,12,3,96,18,1
42,63,11,22,9,4.978872905777536,2,7,20,11.675146529662461,11,4,84,9,1
5,8,4,5,2,2.9685166719875027,0,3,11,7.252558259885333,4,9,38,6,0
31,57,5,9,7,5.453155842198242,1,7,17,13.71406878330209,16,2,53,16,1
19,4,2,12,4,3.4613193261904156,0,3,5,3.9755441001210503,7,4,33,2,0
10,22,2,13,1,4.4436679494472076,0,2,14,4.938123126012297,6,9,14,7,0
42,66,11,29,13,4.319821681890294,4,4,16,12.352785388100676,12,7,94,16,1
26,43,11,25,11,4.325312855457981,3,9,20,9.646069264702358,15,3,65,18,1
5,29,0,5,0,4.128847111121867,0,2,13,3.4136915174353577,4,3,26,9,0
33,44,12,22,13,4.281026083393402,3,6,10,14.760404632483986,14,3,66,10,1
12,21,3,6,2,3.9235591594898205,1,3,13,3.4934261387996033,9,4,18,9,0
11,53,10,15,13,4.696786941817953,2,5,22,9.64205821370814,16,5,66,19,1
17,29,4,17,0,3.4796027551075195,1,3,12,4.743012347214228,6,6,21,5,0
1,17,3,15,2,3.3163651465728905,0,4,5,6.265683666459277,3,3,33,8,0
1,5,0,19,3,3.8786334667677025,1,4,6,7.514146535179823,9,5,22,8,0
15,26,4,12,4,3.7313330684099437,0,4,6,6.145734169851595,6,2,21,4,0
19,15,2,16,1,3.1911612556192015,1,3,12,6.537677188727218,9,9,14,3,0
43,45,9,15,11,4.795261611612418,3,7,15,10.094087870262857,13,4,66,18,1
10,6,0,15,0,3.415638910901365,0,3,5,4.886938124873882,9,9,35,5,0
11,17,1,9,3,4.135535824837131,1,3,7,7.060897936463758,3,4,36,8,0
1,11,4,7,2,2.9145140606391937,1,2,12,4.370207948521379,5,2,20,3,0
5,24,4,13,4,3.369335470274266,1,4,12,7.9638549325636685,3,2,36,5,0
44,31,8,12,8,3.9532529320329295,1,9,22,13.686953262780463,14,6,87,11,1
17,23,0,5,0,3.001829158913098,0,2,11,7.86261247816831,4,4,16,5,0
10,23,1,8,1,1.8802811375299655,0,3,10,4.379641489750314,7,8,31,5,0
24,61,5,10,5,5.173530731505119,3,7,11,11.52895665420067,13,9,93,15,1
14,23,3,5,0,3.1684032758123206,1,4,5,7.04396486596347,6,4,38,3,0
37,33,7,13,14,4.3570738521552945,2,6,16,9.230205987255795,18,9,59,11,1
3,26,4,9,3,3.6417950057614163,1,3,11,4.781952496499521,4,3,39,4,0
41,35,5,12,5,4.837547758588166,3,5,14,9.057589228426536,10,4,44,16,1
34,33,12,13,13,5.0589694168182815,1,9,17,8.469522568248891,13,3,81,7,1
3,15,3,11,1,2.6333080689725428,1,4,8,6.439550457276622,8,2,17,4,0
18,8,4,8,2,3.793476145591687,0,2,11,3.0751127099028315,5,6,20,4,0
1,12,3,9,4,3.8808635647038376,0,4,11,4.361428303540671,9,3,34,6,0
12,18,3,15,4,4.140996126547153,1,3,6,7.16503107600543,5,3,33,1,0
4,26,2,19,2,3.6165463262573936,1,4,13,3.8125782237855765,5,6,36,8,0
9,8,1,12,4,3.64649410416749,0,4,5,5.544708905046431,8,9,15,7,0
3,14,2,8,3,3.4203322876520983,0,4,14,5.86813928971454,4,5,37,6,0
5,2,0,12,3,3.5934021962388267,0,3,5,3.097231292097733,7,6,21,8,0
14,3,2,5,0,3.8854236387042893,0,4,9,4.283402958251317,6,4,16,1,0
44,30,5,17,12,5.044507421277711,1,4,14,11.12366940175494,14,5,54,7,1
14,7,2,18,0,3.2688713599595745,1,3,8,7.21185666909161,5,4,33,7,0
28,40,13,25,10,3.894456986312121,3,6,24,11.140281674430973,18,9,92,5,1
47,68,7,19,14,5.298361009743915,2,9,11,11.644899394250245,16,3,73,17,1
5,29,0,11,2,3.015945855835441,0,3,8,5.6207733384737795,9,6,30,7,0
6,11,1,13,3,3.3676926483139353,0,3,7,4.315129178713921,7,5,14,6,0
1,25,0,12,0,3.3481201092401127,1,2,13,7.174497141821957,5,2,13,1,0
25,69,6,11,8,4.50987235335773,3,9,18,8.069729332287448,15,5,45,13,1
14,13,3,18,0,3.150004103214085,1,3,14,5.430220992423271,4,5,26,6,0
3,3,3,18,1,3.9994083223890753,0,2,8,7.810979381389957,7,5,23,7,0
4,18,0,5,3,3.1651340837558033,0,4,6,6.441788124568289,8,3,22,5,0
3,5,4,7,2,3.6868842140467475,0,4,13,7.271290307769697,4,8,30,6,0
12,28,4,18,1,3.8506461633761164,0,3,11,6.4028342068035755,6,6,18,7,0
11,26,2,6,1,2.9720370932445785,0,2,11,6.741804167143099,3,4,10,8,0
37,62,5,19,14,5.188254153828785,3,7,21,10.498014893981681,19,2,83,13,1
22,29,7,9,11,4.5077614269509745,3,5,13,11.304703926992289,19,6,87,16,1
30,36,13,13,9,4.1029472346839935,3,5,13,8.194078222270251,15,9,42,5,1
24,27,12,5,7,4.398919737177558,1,4,13,10.271736742207326,18,8,86,5,1
28,43,10,21,5,3.398254602914643,3,4,20,11.735422084409993,11,5,87,7,1
6,2,2,10,1,3.4548129844407796,1,4,14,3.2800115446950007,4,6,22,9,0
21,57,10,9,9,4.542500617084003,3,9,15,9.976995741177081,17,6,52,8,1
6,22,0,9,3,3.0264766710797355,0,4,11,5.74714306144258,5,6,21,5,0
21,63,13,22,9,5.087036805397186,4,6,11,11.32716894842326,14,9,73,12,1
24,67,10,7,5,4.726556154738112,4,5,18,14.392568955551013,11,3,73,10,1
11,14,3,15,1,3.3710053474130324,1,2,7,5.309626021028675,9,9,22,7,0
29,34,8,18,13,5.364175830976949,1,7,12,13.05571342997646,12,9,93,5,1
47,52,10,15,7,5.503452437541851,3,8,20,8.195043472963302,12,7,47,15,1
4,5,4,15,0,2.971471416142112,1,3,9,3.148681306473013,4,4,34,2,0
15,25,2,5,0,2.9504685897141756,0,2,10,6.7800212088703855,9,8,29,5,0
15,45,5,12,8,4.735775405713408,2,4,12,13.747507049634617,10,3,48,12,1
15,38,14,10,14,4.7019392274541865,1,9,10,12.911512455203033,18,5,66,19,1
21,36,5,25,9,3.8193393368355726,1,8,13,14.695225698014351,16,9,78,9,1
26,30,10,27,7,3.9829674490045477,1,6,18,9.17909370995941,12,2,96,16,1
30,54,7,17,11,4.642745363751138,4,7,17,8.356585767714405,17,2,57,18,1
1,29,2,14,4,3.966972583050868,1,2,8,6.097841123893298,5,8,29,1,0
11,27,6,23,5,5.038393949816672,3,6,16,11.92527659525505,11,8,88,11,1
16,24,1,16,2,3.948487219310237,1,4,13,4.844938063288782,5,6,23,1,0
23,44,14,10,9,4.688767056097567,2,6,15,11.69328087336174,18,6,98,13,1
46,46,11,23,5,5.030191743922034,1,9,14,11.498139403813784,15,4,61,12,1
25,37,8,24,10,4.426336442526942,1,5,21,8.867139386591505,16,3,94,5,1
15,15,2,10,2,3.6354212886764974,0,3,8,5.779560085371601,3,8,17,3,0
12,18,2,10,2,2.8655970462122387,0,2,5,7.9072379771456465,7,6,21,5,0
21,47,7,11,11,4.449466102567324,4,7,10,10.314206298492765,13,9,92,9,1
18,68,11,27,9,4.865725412461166,1,9,20,9.330496066599983,11,4,62,11,1
16,23,1,17,0,2.967232655051528,0,3,6,4.363969463499229,5,4,37,6,0
4,29,3,13,3,3.430974075013811,1,3,6,7.8094411936285395,9,9,30,5,0
15,15,2,6,4,3.441804668569612,1,2,5,5.565850081652822,8,4,17,7,0
4,21,3,16,3,3.681591149145635,0,2,13,4.555183336301685,9,5,23,7,0
15,9,1,10,3,3.011009894728738,0,4,13,6.853459853801169,8,8,25,9,0
13,24,1,19,1,3.5798716835253725,0,4,6,7.641678860028109,4,6,38,3,0
16,23,2,15,4,3.5384942098624466,1,4,9,4.911186600072456,4,7,15,7,0
44,51,8,26,5,4.149020526874676,3,7,14,11.750973362678904,14,2,90,14,1
15,3,4,19,1,3.255380383500453,0,2,13,7.278218320724733,7,5,27,4,0
14,23,1,14,3,3.5076823879466548,1,3,11,4.463357228797121,4,2,38,7,0
15,60,7,21,7,4.390393669795426,2,4,11,12.869684550735094,16,7,84,8,1
2,10,3,8,3,3.079334419095512,0,2,12,7.4878109672658,4,6,29,7,0
48,38,5,20,5,4.3334352344586025,2,7,14,14.156188635753391,17,8,45,7,1
40,53,11,23,14,4.8372064463259425,4,9,21,12.405340417736763,15,8,52,13,1
16,24,3,19,3,3.0787512543166495,1,4,11,7.178915354273006,6,8,36,3,0
37,67,8,24,13,4.623582539430099,3,9,11,14.240583297983662,11,4,48,18,1
16,14,4,13,0,3.5014052578430617,1,3,6,5.528864169346054,5,2,13,5,0
17,20,3,17,0,3.2073870021082516,0,4,7,5.1858602478008855,4,9,28,2,0
16,2,3,17,4,2.446618954300252,0,3,12,5.193057179698219,3,5,32,7,0
46,27,11,16,9,4.168183798305845,3,9,20,12.38549203417635,13,2,91,19,1
34,34,5,8,10,5.225736443834866,4,8,22,8.473093588077157,18,7,65,18,1
10,24,0,6,0,3.1830272950532907,0,3,7,6.921399074772846,6,2,23,4,0
5,15,0,9,0,3.293504182955128,0,4,7,6.742031722025189,3,9,17,9,0
23,40,5,9,10,3.6056529458671,1,5,23,12.933749216568714,11,7,45,17,1
14,7,3,8,4,3.8786967344886945,0,2,6,5.159592655729144,4,9,12,6,0
13,6,0,5,4,2.6632576001619426,0,3,7,6.664191686362077,3,8,22,5,0
47,69,11,29,12,4.940786476352282,2,4,20,13.896068798505475,17,8,40,11,1
13,6,2,17,2,4.017431928386717,1,4,14,6.528296669369732,9,5,28,4,0
3,20,3,7,4,3.705513327409364,0,4,11,4.607709161989357,6,2,24,9,0
17,42,10,29,5,5.864949857348572,4,4,16,13.908305621737995,19,4,43,19,1
2,27,0,11,2,4.390768340983522,0,3,7,3.2755481997033336,7,4,14,4,0
6,10,1,9,4,3.304260024955904,0,4,14,4.165223141334362,3,2,31,6,0
12,46,10,7,8,4.382022203434218,3,9,24,10.224745533118416,15,6,87,12,1
1,17,0,14,1,3.633096124093635,1,2,14,7.437709538632069,9,3,20,9,0
17,36,8,29,14,5.010013441523505,4,5,21,14.302809848733567,13,2,64,7,1
9,25,4,5,3,3.3740608460516364,1,4,7,7.683306522923405,3,3,15,8,0
32,41,10,25,11,4.325886045214706,2,4,19,8.138678566006128,10,5,72,18,1
26,49,5,19,13,4.921166070790434,3,9,17,9.96440849150105,13,2,75,19,1
20,64,13,12,7,3.902129724671547,2,4,12,14.39867198102693,13,3,64,19,1
31,62,11,14,5,5.036506517288536,2,9,17,11.026026376055095,11,8,57,9,1
12,62,8,15,9,3.9951476668184833,3,6,20,9.344877570379595,14,7,74,10,1
15,69,7,6,13,3.576372065982936,1,6,12,10.542368229292311,18,8,97,9,1
47,31,5,26,10,3.9873084850237595,2,9,13,13.123115198510103,18,8,85,15,1
13,22,1,16,3,3.239195544072989,0,4,6,7.91865926998503,7,4,34,4,0
41,40,6,15,10,3.716741391462834,2,4,19,8.292366361602207,11,9,89,9,1
4,12,4,10,2,4.425940945966936,1,3,9,3.6437360143785655,5,5,38,9,0
7,21,3,11,2,3.3800008911767216,0,2,6,7.2031632240956265,8,8,35,3,0
3,7,4,10,2,4.256008000002861,1,2,12,3.8778988881730814,6,8,21,9,0
33,43,14,22,12,5.097320366771626,4,9,10,8.601623094430181,17,3,78,14,1
49,41,6,23,14,4.254852492576755,2,9,21,9.529605668504827,19,6,87,18,1
10,8,0,16,2,3.0615347746081727,0,3,11,6.084423779825908,9,9,30,5,0
11,9,3,18,3,3.673832623203713,0,2,13,6.378220319324443,5,9,12,3,0
38,48,13,15,11,4.539603007498967,2,7,18,9.43716878022643,10,3,49,18,1
17,18,1,9,0,2.4420792173833865,0,3,12,7.98403856339427,9,8,15,5,0
11,28,1,13,3,3.581605127513677,1,4,5,5.024299448090722,9,7,22,5,0
11,23,3,19,2,4.0949455269374955,0,2,5,4.490287858974048,5,4,17,6,0
15,13,2,11,3,3.1028915006927833,1,4,10,6.594953784266165,7,5,33,2,0
6,29,3,6,4,3.4240733191367534,1,2,7,6.857848630279131,8,4,27,1,0
2,5,2,10,3,2.9984100845386,1,3,12,4.424566262762179,7,3,22,4,0
22,62,5,12,6,5.045138186172533,4,4,17,13.404068146374794,18,6,90,9,1
8,13,1,13,4,3.188035349608629,1,2,8,7.622471413870264,3,9,37,2,0
37,38,6,9,10,4.2810541832546924,1,5,13,8.746172921559523,17,6,84,12,1
7,24,2,13,2,3.723015477626063,1,3,14,6.041750232658393,4,3,29,4,0
17,1,4,13,4,3.5173879843967204,0,4,11,3.079267726867835,7,9,26,5,0
33,66,7,20,14,4.321623949091101,3,4,24,13.994608677268616,16,2,60,15,1
19,4,2,16,3,2.970024960507642,1,2,8,4.479113592909316,9,8,16,9,0
4,14,3,16,0,3.3255089744658326,1,2,10,6.632483731687113,9,8,30,9,0
17,20,0,10,0,3.123407937798167,0,2,6,6.87665964942958,8,3,18,2,0
9,10,2,13,4,3.6888072531644696,0,2,11,4.5952196493640365,6,4,34,7,0
12,26,8,11,5,4.877061913543032,3,5,19,10.65370550337673,18,6,58,15,1
43,39,11,16,13,4.307719143498252,3,5,11,13.173314744277057,18,6,47,10,1
3,2,4,8,0,3.898801424999877,1,2,12,6.814239511732396,4,4,23,4,0
39,55,11,5,10,5.277267625514274,4,8,13,8.630973117733,15,4,70,15,1
18,18,1,11,4,4.112629368544507,1,4,6,4.7078481647213755,7,7,15,8,0
8,22,2,6,2,3.5228082146607718,1,3,14,4.110410941044949,4,4,17,1,0
18,20,3,18,1,3.179801160470697,1,3,11,6.419383705816532,6,5,26,1,0
13,9,0,7,2,3.5589422530516774,1,2,8,7.085002417488154,7,4,28,2,0
33,57,6,12,6,4.528547095362767,3,6,21,11.914183955346363,19,9,64,14,1
22,67,8,18,5,3.970030085264006,3,8,13,12.02450827862325,12,5,76,16,1
17,4,0,7,4,3.3553177874410856,1,4,14,4.749016772557897,4,3,14,6,0
8,20,1,5,3,2.892201002022876,1,3,14,5.964913504837161,9,3,38,7,0
37,40,7,6,12,4.342153448339462,2,6,24,14.169198468602431,14,9,84,6,1
15,28,0,12,2,3.2158973153017953,1,2,6,3.195393430009776,8,5,14,2,0
17,2,4,7,3,4.269870381337939,1,2,9,5.542637158867862,9,9,35,8,0
5,18,2,8,0,3.85066250228388,0,4,8,6.595998477978835,9,7,17,7,0
11,48,11,5,9,4.72248575881243,4,7,17,9.683805661964087,13,7,49,19,1
40,47,12,21,13,4.381609086593372,2,4,23,12.591878095983255,12,8,87,8,1
7,26,0,12,2,3.2607100500679027,1,4,7,7.294207917071302,3,2,18,1,0
13,5,0,17,4,3.0780496065439493,1,2,7,6.055117057709623,9,6,27,9,0
22,45,13,5,6,3.785443233593286,2,6,18,13.017460567020358,16,3,51,7,1
17,27,2,12,0,2.9740425374721555,0,2,11,5.703787509436782,6,6,31,9,0
23,27,9,23,7,4.48469358023374,1,7,14,11.374819412818894,16,5,57,12,1
3,18,2,6,2,3.9558826614210014,0,3,9,4.524190846281335,5,2,20,5,0
44,43,6,18,10,5.079566517851254,4,5,23,9.342710676872581,19,9,42,5,1
38,58,5,13,14,4.2872247072828165,4,4,17,14.487590268608596,11,6,70,9,1
19,28,13,21,6,5.106955788930774,2,7,14,13.020765461221135,17,7,84,14,1
12,4,4,9,4,3.348180731506071,1,3,5,6.787741965666856,4,6,19,2,0
4,9,0,7,2,3.674898863626811,1,3,5,7.831128628529102,3,3,34,1,0
2,3,1,12,4,3.4277657923501033,1,2,5,7.389236555082821,7,8,17,1,0
1,14,3,10,1,2.853090299097789,0,4,10,7.588793213175803,6,4,28,8,0
17,4,0,17,3,3.24003338275373,0,4,12,4.039218607098245,4,4,39,6,0
44,61,6,16,11,4.094704791936365,1,4,19,12.331968174077861,14,4,61,10,1
40,53,7,25,11,4.1150631766583645,3,6,23,8.429029410887118,11,4,48,14,1
20,59,8,15,14,4.608492974111359,4,7,19,13.557235113346739,10,3,90,11,1
46,46,8,13,7,4.396397048400495,4,9,24,11.578886668926712,11,3,63,6,1
27,43,7,8,11,3.581075561371378,2,8,21,8.4844939142264,15,3,75,9,1
9,13,3,9,3,3.737635736985995,1,2,13,4.710113321239908,3,2,14,2,0
21,60,13,16,10,4.424976063984903,2,7,16,8.215650739102962,17,2,85,8,1
1,12,2,8,3,3.6930016574799005,0,4,8,7.0324797305262265,3,5,37,4,0
29,63,6,18,12,3.9313708379561567,2,9,17,9.794152075443854,11,3,48,7,1
8,17,0,12,4,3.242495861822154,0,3,5,3.4476009839842114,4,6,38,4,0
7,27,2,12,3,4.471334062080752,1,3,7,7.209917640291131,9,6,21,7,0
32,29,11,15,6,3.8469788817976447,1,8,10,12.37052825187559,14,3,64,12,1
39,48,13,15,5,4.5486076829769555,1,7,16,8.832598659578682,13,9,62,15,1
7,5,4,10,0,3.0991474786755138,0,3,12,6.0125568178736435,7,7,14,7,0
4,22,4,19,2,3.579938317007089,1,2,11,3.660175884449978,9,5,31,5,0
19,11,0,10,2,3.1173888169976536,0,2,10,6.889722637351605,4,8,21,8,0
49,40,8,21,11,4.185499283499585,2,8,20,12.464061952034186,17,3,72,11,1
10,27,1,15,0,3.8925626103378135,1,2,7,7.806673155974031,4,6,15,2,0
19,27,14,15,7,5.0794280361703485,1,4,23,12.853433640254515,13,5,59,7,1
12,2,4,17,4,4.089114046441281,0,3,5,4.348171996096021,6,6,37,8,0
9,7,0,19,4,3.3016275105028132,1,4,12,4.330106883644008,5,4,32,2,0
4,7,1,5,1,3.701595605380261,1,4,14,5.07581793302052,6,4,36,4,0
26,33,8,20,9,4.678296920067098,3,8,16,12.327357216019227,13,2,64,9,1
15,50,11,10,9,4.384954240788078,2,8,24,13.457923261213105,10,8,57,14,1
9,24,4,14,0,3.413339422874726,0,3,13,7.675792861883106,5,5,37,1,0
15,20,1,13,1,3.5371396220414244,1,2,14,7.706073470603427,3,7,36,7,0
44,28,7,7,6,4.848566995585324,2,5,10,11.259944032933543,10,5,48,18,1
25,37,7,29,12,4.001422739673185,1,6,13,9.579679931596079,19,2,75,5,1
13,6,4,15,4,3.2994178971944113,1,3,11,3.9031834897065765,6,3,34,4,0
45,56,11,7,6,4.911121354877621,1,9,21,14.368878258686607,10,3,54,18,1
24,60,14,15,14,5.171429259467141,2,8,22,11.568400577029587,14,9,71,14,1
20,48,13,27,11,5.222545002030606,1,9,22,9.423740182044325,17,6,90,19,1
24,35,9,21,12,4.60557582962224,4,9,20,13.16925644393832,18,9,56,8,1
12,69,5,22,11,4.8565898328143575,1,4,12,8.856091653583256,18,4,41,12,1
17,35,8,29,7,4.2971845321723485,1,7,15,13.645902349548077,11,4,59,17,1
2,21,3,9,1,2.8431924269604667,0,2,5,7.516680032613526,9,4,34,5,0
13,14,3,12,1,3.7542829386791596,0,3,8,4.457075693380244,9,5,39,1,0
2,3,3,9,2,2.916881053070347,1,2,6,7.584805565512443,9,9,25,8,0
48,25,7,29,6,3.7752757654892113,1,4,21,11.3755342004133,16,5,59,17,1
14,29,14,8,8,4.454026431568828,1,4,11,14.51133743509528,10,6,80,14,1
34,34,11,20,5,4.624074218936252,2,5,15,13.750778482651498,17,8,53,9,1
35,41,10,9,8,3.475357740278524,3,8,16,14.058458016771265,19,7,43,15,1
28,58,8,12,10,4.831630290114887,1,6,22,12.302945474485552,16,9,76,8,1
6,12,0,10,4,2.7327599342973516,1,4,9,7.655451452540074,9,4,28,8,0
10,18,3,8,3,2.7899021913591247,0,4,5,5.446149501023065,6,4,36,1,0
16,24,0,8,4,3.014623856218449,1,4,7,3.2158514543147074,4,6,14,3,0
22,50,11,18,5,4.7416680184867515,2,6,18,9.196225069795137,12,8,83,17,1
5,5,1,19,3,4.240757896420791,1,3,6,6.034132817942915,3,4,36,5,0
8,22,0,10,1,3.4289550624551675,0,2,7,4.49506339804673,6,2,13,6,0
19,17,2,6,2,3.2923415589323883,1,4,5,3.8870473506059118,7,2,10,3,0
20,39,11,5,6,4.263343510906943,1,8,24,10.016974536618704,14,4,54,6,1
34,28,11,29,10,4.220880454280849,4,9,14,8.719192530007435,13,9,85,12,1
27,53,9,25,12,4.727926990961552,3,4,16,11.421530151525507,12,2,55,19,1
32,52,9,29,13,4.450330319927966,3,8,20,11.757690043872564,17,7,98,7,1
48,31,6,22,6,5.140818429817937,1,8,21,8.56150716650182,12,2,78,5,1
7,10,3,5,1,4.191320967832096,1,4,13,3.3756145507725464,5,4,25,5,0
3,9,0,16,1,3.692716285870631,0,4,5,7.575416666790374,4,5,30,9,0
4,17,1,5,1,4.421451524152325,1,2,14,6.86440288731759,4,2,10,4,0
15,47,7,22,9,3.7489119137951312,1,5,13,12.271511521510568,19,8,50,15,1
8,13,1,16,3,3.216796628518757,1,3,6,5.855465812172573,9,7,28,5,0
15,44,7,22,6,4.33598182023008,2,7,10,9.939798100253807,14,2,80,6,1
18,29,8,29,12,4.582369983068537,3,4,12,10.414736790566144,19,6,82,10,1
22,55,12,5,14,4.590758184510347,3,9,19,14.104467114892742,10,3,99,15,1
12,22,4,16,4,3.8495101542919477,1,3,12,6.154255193225559,4,6,27,3,0
16,28,5,28,14,4.185358354161469,2,4,12,14.440105802164528,12,7,65,15,1
15,30,10,27,5,4.525890472270148,2,9,20,11.296050299758667,15,2,43,6,1
17,62,10,6,5,5.489232556178004,1,8,15,8.209094998223026,11,4,40,9,1
19,36,12,10,11,4.693129472126115,3,8,15,9.63013305454312,18,2,63,7,1
18,46,5,12,9,3.7946887968662435,3,5,17,14.038683204142654,19,2,86,8,1
11,2,3,17,4,3.429165107321698,1,3,10,3.9492633013548457,7,7,14,7,0
44,57,7,19,14,5.238985708808615,3,7,13,9.11081111477193,18,6,47,10,1
17,27,11,5,14,4.556413346211785,3,8,11,13.741445242834205,16,6,95,11,1
4,3,2,14,2,4.195261285800529,1,2,12,4.107254456866225,3,9,30,8,0
14,63,5,28,9,4.633241606231354,1,9,24,8.916741971509806,17,7,60,18,1
6,25,0,7,2,4.2426096205063635,1,2,14,6.168984879963644,9,7,33,5,0
15,68,8,9,12,4.007914533901077,4,4,10,10.87914167391338,18,9,62,16,1
37,55,14,17,9,5.288261411400354,3,9,24,12.920766414668654,19,8,47,5,1
47,48,8,6,9,5.26236347850106,3,9,21,9.675166613132443,13,7,52,7,1
1,26,2,14,4,3.064160960581557,0,3,12,7.635020800507041,5,4,39,1,0
12,8,2,17,4,2.9600804231057403,1,3,8,7.575835689872775,6,8,30,8,0
43,35,5,19,11,3.68747662940166,4,6,21,9.988501122678665,18,2,73,14,1
12,8,0,13,2,3.7876694320577924,0,3,13,6.361634049968206,3,5,27,7,0
17,20,2,15,4,3.957547369791475,1,4,7,6.694641480654775,6,4,34,2,0
43,31,6,26,5,4.849267208747356,1,6,20,9.104288333549754,15,3,44,6,1
15,26,1,6,0,2.8880089666284148,1,2,8,4.730542500822038,5,7,32,6,0
25,50,14,5,10,3.4654551035101906,2,6,19,12.006512809982361,15,2,93,13,1
43,66,6,25,6,5.2937137312901426,1,7,17,11.878332384799105,11,9,54,5,1
5,26,4,13,3,3.3115448377950756,0,3,5,3.599440157419227,4,7,22,5,0
19,27,0,11,0,3.822584562686409,0,4,13,3.964920039695143,9,6,30,2,0
2,15,0,14,1,3.538119113840787,1,4,11,6.4501291197032735,3,8,39,6,0
8,9,2,10,4,3.186008706758681,1,4,6,5.221760980487475,7,9,32,1,0
10,12,1,9,1,3.4349386851550565,1,4,10,7.2030181138659595,7,6,32,7,0
19,38,13,21,10,4.891089564501789,3,6,24,13.715985589317395,15,8,61,11,1
1,21,3,17,1,2.402875878227234,1,3,10,7.272275415927017,9,9,35,6,0
12,3,0,12,4,3.359466181029317,0,3,8,5.785034031565643,9,7,23,8,0
37,50,7,23,7,4.80102538895789,4,9,16,14.351674015847735,11,9,51,19,1
8,13,2,19,0,3.61042943622973,0,3,14,5.938423751975054,6,2,22,5,0
15,13,1,7,4,3.3791507742917553,1,2,10,5.2502596527694605,5,8,25,3,0
11,63,8,16,11,4.194418655164875,3,6,11,9.52994939025863,10,2,61,7,1
10,45,10,16,5,5.117417420881966,2,8,18,12.674265684362837,13,4,71,17,1
41,25,11,29,7,4.024405788478067,1,4,20,14.494555016772805,10,3,48,8,1
16,24,3,17,1,4.2170663616167925,0,2,10,6.349849620483283,3,8,38,4,0
13,27,2,17,4,3.5464288119858507,0,4,5,3.0244223301012596,4,4,33,5,0
19,39,13,15,6,4.8782956128031945,2,6,13,13.13112181924557,14,3,40,17,1
